"key","value","expiration"
"key","owner","expiration"
"id","kode_produk","nama_produk","berat_produk","diameter_produk","lebar_produk","keterangan","status","no_gs","created_at","updated_at"
"40","random_attribute_28","48","65432","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","No damage","2024-04-19 11:56:30","2024-04-19 11:56:30"
"41","random_attribute_29","49","76321","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Loose wiring","2024-05-22 12:40:40","2024-05-22 12:40:40"
"42","random_attribute_30","50","83210","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Damaged corner","2024-06-23 13:22:10","2024-06-23 13:22:10"
"43","random_attribute_31","51","73210","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Paint peeling","2024-07-17 14:40:20","2024-07-17 14:40:20"
"44","random_attribute_32","52","84321","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Bent frame","2024-08-11 15:12:40","2024-08-11 15:12:40"
"45","random_attribute_33","53","93214","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","No issues","2024-09-24 16:45:30","2024-09-24 16:45:30"
"46","random_attribute_34","54","43212","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Small crack","2024-10-13 17:22:10","2024-10-13 17:22:10"
"47","random_attribute_35","55","52345","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Slight bend","2024-11-08 18:12:50","2024-11-08 18:12:50"
"48","random_attribute_36","56","65321","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Broken part","2024-12-02 19:45:20","2024-12-02 19:45:20"
"49","random_attribute_37","57","76321","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","No visible damage","2024-01-20 20:34:30","2024-01-20 20:34:30"
"50","random_attribute_38","58","83210","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","No issues","2024-02-25 21:12:50","2024-02-25 21:12:50"
"51","random_attribute_39","59","92345","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Minor crack","2023-03-14 22:00:00","2023-03-14 22:00:00"
"52","random_attribute_40","60","52143","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Small scratch","2022-06-22 23:12:00","2022-06-22 23:12:00"
"53","random_attribute_41","61","65432","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Slight rust","2021-09-18 00:15:30","2021-09-18 00:15:30"
"54","random_attribute_42","62","73210","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Bent part","2020-12-11 01:30:50","2020-12-11 01:30:50"
"55","random_attribute_43","63","84231","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Paint peeling","2019-11-30 02:45:10","2019-11-30 02:45:10"
"56","random_attribute_44","64","92310","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","No issues","2018-07-19 03:12:40","2018-07-19 03:12:40"
"57","random_attribute_45","65","51234","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Cracked surface","2017-05-22 04:23:00","2017-05-22 04:23:00"
"58","random_attribute_46","66","64123","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","No visible damage","2016-04-13 05:56:20","2016-04-13 05:56:20"
"59","random_attribute_47","67","74210","Forklift","[""1731644614_Screenshot 2024-11-14 135354.png""]","Mild rust","2015-03-10 06:45:40","2015-03-10 06:45:40"
"60","random_attribute_48","68","83210","Crane","[""1731644614_Screenshot 2024-11-14 135354.png""]","Chipped paint","2014-02-08 07:30:10","2014-02-08 07:30:10"
"id","user_id","shift_leader","shift","jenis_crane","date","start","ket_start","switch","ket_switch","up","ket_up","down","ket_down","ctravel","ket_ctravel","ltravel","ket_ltravel","emergency","ket_emergency","speed1","ket_speed1","speed2","ket_speed2","block","ket_block","lockert","ket_lockert","wire","ket_wire","sltravel","ket_sltravel","sirinelt","ket_sirinelt","brakeno","ket_brakeno","brakeya","ket_brakeya","bcno","ket_bcno","bcya","ket_bcya","updno","ket_updno","updya","ket_updya","crcros","ket_crcros","catatan","mtc","created_at","updated_at"
"1","14","other","2","30 Ton","2024-11-04","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"catatan","mtc","2024-11-04 13:59:14","2024-11-04 13:59:14"
"2","14","Freddy","2","5 Ton L8 (No. 1)","2024-11-05","o","a","x","b","o","c","v","d","x","e","o","f","v","g","x","h","o","i","v","j","x","k","v","l","x","m","o","n","o","o","v","p","x","q","o","r","v","s","x","t","o","o","catana","mtcin","2024-11-04 14:04:21","2024-11-04 14:04:21"
"3","14","Freddy","2","30 Ton","2024-12-11","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"o",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Mulyadi","2024-12-11 07:06:58","2024-12-11 07:06:58"
"4","14","Freddy","2","10 Ton","2024-12-11","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"o","Rantas 2 helai","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"Brake long roda sisi selatan sempat loss dan sudah diperbaiki","Mulyadi","2024-12-11 07:19:00","2024-12-11 07:19:00"
"5","14","Freddy","3","10 Ton","2024-12-12","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"o","Rantas 2 helai","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Mulyadi","2024-12-12 09:50:38","2024-12-12 09:50:38"
"6","14","Freddy","3","10 Ton","2024-12-13","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"o","Rantas 2 helai","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Mulyadi","2024-12-13 09:28:43","2024-12-13 09:28:43"
"7","74","panggah","1","5 Ton L8 (No. 1)","2024-12-18","v",NULL,"o","switch rusak","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"mulyadi","2024-12-18 14:16:52","2024-12-18 14:16:52"
"8","65","Riyan H","1","5 Ton L8 (No. 2)","2024-12-18","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Mulyadi","2024-12-18 15:13:00","2024-12-18 15:13:00"
"9","65","Riyan H","3","30 Ton","2024-12-18","o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,NULL,"Mulyadi","2024-12-18 15:14:23","2024-12-18 15:14:23"
"10","19","Riyan H","1","5 Ton L8 (No. 2)","2024-12-18","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Mulyadi","2024-12-18 15:14:24","2024-12-18 15:14:24"
"11","65","Freddy","3","30 Ton","2024-12-18","o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o",NULL,"o","Sedang  baik baik aja","Ok","Yadi","2024-12-18 15:15:58","2024-12-18 15:15:58"
"12","65","Danu","1","5 Ton L8 (No. 1)","2024-12-18","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"Edi","2024-12-18 15:16:23","2024-12-18 15:16:23"
"13","96","Freddy","1","5 Ton L8 (No. 1)","2024-12-18","v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,"v",NULL,NULL,"mulyadi","2024-12-18 15:17:24","2024-12-18 15:17:24"
"14","94","Freddy","2","30 Ton","2024-12-18","x",NULL,"x",NULL,"v",NULL,"o",NULL,"v",NULL,"x",NULL,"o",NULL,"v",NULL,"x",NULL,"o",NULL,"v",NULL,"x",NULL,"o",NULL,"x",NULL,"x",NULL,"v",NULL,"v",NULL,"x",NULL,"o",NULL,"x",NULL,"o",NULL,NULL,"Cc","2024-12-18 15:45:10","2024-12-18 15:45:10"
"15","94","Riyan H","2","5 Ton L8 (No. 1)","2024-12-18","x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,"x",NULL,NULL,"Gg","2024-12-18 15:51:14","2024-12-18 15:51:14"
"id","user_id","shift_leader","date","supplier","other_supplier","ket_awal","cuaca","foto","keterangan","sesuai","foto1","keterangan1","baik","foto2","keterangan2","kering","foto3","keterangan3","kencang","foto4","keterangan4","jumlahin","foto5","keterangan5","alas","foto6","keterangan6","wall","foto7","keterangan7","perganjalan","created_at","updated_at"
"2","8","no_cc","2024-11-04","[""Synn Industrial"", ""Langfang"", ""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,"cdscds","sesuai",NULL,"bdfbdf","baik",NULL,"bfbdfb","Kering/Tidak kena air",NULL,"vdsvds","Kencang",NULL,"cdssd","Tidak Sesuai",NULL,"vsdfsdvf","Tidak terdapat alas karet ban",NULL,"dewfe","Tidak menggunakan side wall",NULL,"sfsdfsd","Ya","2024-11-04 14:37:21","2024-11-04 14:37:21"
"3","10","nhtdh","2024-11-05","[""Krakatau Steel"", ""Alexindo"", ""Synn Industrial""]",NULL,"3","Berawan",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Tidak Sesuai",NULL,NULL,"Tidak terdapat alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-11-05 11:34:21","2024-11-05 11:34:21"
"4","31","129466","2024-12-13","[""Stinko / Posco Vietnam""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 16:58:45","2024-12-13 16:58:45"
"5","31","129468","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 16:59:36","2024-12-13 16:59:36"
"6","31","129473","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:00:13","2024-12-13 17:00:13"
"7","31","129472","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:00:54","2024-12-13 17:00:54"
"8","31","129492","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:02:00","2024-12-13 17:02:00"
"9","31","129495","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:02:46","2024-12-13 17:02:46"
"10","31","129494","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:03:24","2024-12-13 17:03:24"
"11","31","129475","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:33:52","2024-12-13 17:33:52"
"12","31","129476","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:34:46","2024-12-13 17:34:46"
"13","31","129497","2024-12-13","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,"1 crc packingan sobek","Kering/Tidak kena air",NULL,"1 crc cbl 0207 packingan sobek saat masih di atas trailer","Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 17:48:40","2024-12-13 17:48:40"
"14","31","7400010776","2024-12-14","[""Krakatau Baja Industri""]",NULL,"3","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:24:02","2024-12-13 22:24:02"
"15","31","129478","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:31:05","2024-12-13 22:31:05"
"16","31","129477","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:31:47","2024-12-13 22:31:47"
"17","31","129479","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:32:30","2024-12-13 22:32:30"
"18","31","129462","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:33:10","2024-12-13 22:33:10"
"19","31","129474","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:33:48","2024-12-13 22:33:48"
"20","31","129480","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 22:34:25","2024-12-13 22:34:25"
"21","31","129530","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 23:19:34","2024-12-13 23:19:34"
"22","31","129532","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 23:20:15","2024-12-13 23:20:15"
"23","31","129463","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 23:20:56","2024-12-13 23:20:56"
"24","31","1292531","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 23:21:45","2024-12-13 23:21:45"
"25","31","129487","2024-12-14","[""Posco Korea / Posco""]",NULL,"2","Cerah",NULL,NULL,"sesuai",NULL,NULL,"baik",NULL,NULL,"Kering/Tidak kena air",NULL,NULL,"Kencang",NULL,NULL,"Sesuai",NULL,NULL,"Di atas alas karet ban",NULL,NULL,"Menggunakan side wall",NULL,NULL,"Ya","2024-12-13 23:23:22","2024-12-13 23:23:22"
"id","crc_id","foto","foto1","foto2","foto3","foto4","foto5","foto6","foto7","created_at","updated_at"
"1","2","[""04-11-2024/672879b12fe22.png""]","[""04-11-2024/672879b132d3c.png""]","[""04-11-2024/672879b133516.png""]","[""04-11-2024/672879b133f89.png""]","[""04-11-2024/672879b134835.png""]","[""04-11-2024/672879b13511a.jpg""]","[""04-11-2024/672879b136193.jpg""]","[""04-11-2024/672879b136f7c.png""]","2024-11-04 14:37:21","2024-11-04 14:37:21"
"2","3","[""05-11-2024/6729a04d947fa.png""]","[""05-11-2024/6729a04d9818b.png""]","[""05-11-2024/6729a04d98a3d.png""]","[""05-11-2024/6729a04d99345.png""]","[""05-11-2024/6729a04d99c1c.png""]","[""05-11-2024/6729a04d9a248.png""]","[""05-11-2024/6729a04d9ac78.png""]","[""05-11-2024/6729a04d9b620.png""]","2024-11-05 11:34:21","2024-11-05 11:34:21"
"3","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 16:58:45","2024-12-13 16:58:45"
"4","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 16:59:36","2024-12-13 16:59:36"
"5","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:00:13","2024-12-13 17:00:13"
"6","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:00:54","2024-12-13 17:00:54"
"7","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:02:00","2024-12-13 17:02:00"
"8","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:02:46","2024-12-13 17:02:46"
"9","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:03:24","2024-12-13 17:03:24"
"10","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:33:52","2024-12-13 17:33:52"
"11","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:34:46","2024-12-13 17:34:46"
"12","13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 17:48:40","2024-12-13 17:48:40"
"13","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:24:02","2024-12-13 22:24:02"
"14","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:31:05","2024-12-13 22:31:05"
"15","16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:31:47","2024-12-13 22:31:47"
"16","17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:32:30","2024-12-13 22:32:30"
"17","18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:33:10","2024-12-13 22:33:10"
"18","19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:33:48","2024-12-13 22:33:48"
"19","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 22:34:25","2024-12-13 22:34:25"
"20","21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 23:19:34","2024-12-13 23:19:34"
"21","22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 23:20:15","2024-12-13 23:20:15"
"22","23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 23:20:56","2024-12-13 23:20:56"
"23","24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 23:21:45","2024-12-13 23:21:45"
"24","25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-12-13 23:23:22","2024-12-13 23:23:22"
"id","user_id","kode","nama_produk","qty","uom","attribute","storage_bin","date","panjang","created_at","updated_at"
"1615","68","CPXC0200914070G55","0.20 x 914mm AZ70 G550 NEXALUME® Clear Resin","3207","Kilogram","CL24-110829","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-11-07",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1616","68","CPXC0250914070G30","0.25 x 914mm AZ70 G300 NEXALUME® Clear Resin","733","Kilogram","CI24-111323","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-11-18",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1617","68","CPXC0250914070G30","0.25 x 914mm AZ70 G300 NEXALUME® Clear Resin","2277","Kilogram","CL24-111316","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-11-18",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1618","68","CPXC0301219100G55","0.30 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4141","Kilogram","CL24-113320","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1619","68","CPXC0301219100G55","0.30 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4364","Kilogram","CL24-113319","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1620","68","CPXC0301219100G55","0.30 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4366","Kilogram","CL24-113317","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1621","68","CPXC0301219100G55","0.30 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4368","Kilogram","CL24-113316","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1622","68","CPXC0301219100G55","0.30 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4369","Kilogram","CL24-113318","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1623","68","CPXC0300914100G55","0.30 x 914mm AZ100 G550 NEXALUME® Clear Resin","3107","Kilogram","CL24-113408","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-12",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1624","68","CPXC0300914100G55","0.30 x 914mm AZ100 G550 NEXALUME® Clear Resin","3294","Kilogram","CL24-113403","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-12",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1625","68","CPXC0341038150G55","0.34 x 1038mm AZ150 G550 NEXALUME® Clear Resin","4499","Kilogram","CL24-104848","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-08-21",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1626","68","CPXC0351219100G55","0.35 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4078","Kilogram","CL24-113321","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1627","68","CPXC0351219100G55","0.35 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4309","Kilogram","CL24-113315","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-11",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
"1628","68","CPXC0401219100G55","0.40 x 1219mm AZ100 G550 NEXALUME® Clear Resin","4196","Kilogram","CL24-113921","WH-L03-BJ L1-L10-CBT (3-3-3)","2024-12-18",NULL,"2024-12-19 07:58:17","2024-12-19 07:58:17"
